engine_size,horsepower,mileage,age,weight,fuel_type,brand_BMW,brand_Ford,brand_Honda,brand_Toyota,price
-1.1643630463206925e-15,-0.7847963399014034,0.6558616746437226,0.5880724662605559,0.642403123811557,2.0,0,0,1,0,28395.428756395202
-1.1643630463206925e-15,-0.45958445905724615,0.3644071694774291,0.45779497169056227,0.36984446735919263,0.0,0,0,1,0,30309.862142548063
-0.9270911932938282,0.4146638531094074,0.576508725035102,0.23399131575943458,0.4604452053897512,2.0,0,1,0,0,33442.12247668305
-1.1643630463206925e-15,-0.7145036188178812,0.6131922777905069,0.7385592588275032,0.5652939545365243,2.0,0,0,1,0,26044.802220633283
-1.1643630463206925e-15,1.2273755028374216,0.5050467529279935,0.6637515024651708,0.43415485488050387,1.0,0,0,1,0,31890.154152086674
-1.1643630463206925e-15,0.9564314130892237,0.599343868124128,0.5228757780539943,0.4954660424286773,1.0,0,0,0,1,36343.93583070664
0.21039796745847794,1.680650467253391,0.4241664300329497,0.22534286856109037,0.827663219542102,0.0,1,0,0,0,43882.08265765746
-0.8464847706912282,0.0,0.3781876915385295,0.4348437222779268,0.2282609004401136,1.0,0,0,1,0,37732.09952727793
-1.1520118593226196,0.0,0.5881796864895369,0.39394228119939856,0.45521141853227653,1.0,0,0,1,0,34544.49949701855
0.9457263209930414,0.7519467026534783,0.46543567359624116,0.4085726500722606,0.5795896543131657,0.0,0,0,1,0,35826.879230601444
1.5933611521578623,0.0,0.4235302397651299,0.5613786608803335,0.37658399001742116,0.0,0,0,1,0,33228.84819188319
0.6318099205131652,0.0,0.34346650826648123,0.38081305397624865,0.4813717015421918,2.0,0,0,1,0,38359.39149747345
-1.1643630463206925e-15,-0.42023807372391175,0.6187165943140485,0.3811191354824969,0.2227108071750416,0.0,0,1,0,0,29965.36331137602
0.2640835004400698,0.30006448795275054,0.588132678104627,0.4295363830518767,0.40983670638426895,1.0,0,0,1,0,32264.90301107298
-1.1643630463206925e-15,0.0,0.33722841225007355,0.5658701025187209,0.5623276724197311,0.0,1,0,0,0,39081.47205293891
-1.1372116607181106,-0.6611034632497408,0.2545440108324127,0.4366427209183332,0.4821342636839291,2.0,0,0,1,0,29745.083496855877
-1.1643630463206925e-15,0.0,0.3444227802806107,0.45911726979587175,0.7097125848623417,0.0,0,0,1,0,36455.693774244515
0.13641580256482308,-1.8705871975096915,0.5454954822910778,0.8089233699099896,0.6441486384228673,2.0,0,0,1,0,23066.752727180818
-1.7020739235189293,-1.2180509194264852,0.5274020726127654,0.5846850485838027,0.5884453222802316,0.0,0,0,0,1,22778.20739598903
-0.5012277215671863,0.7597535952883576,0.4531612795975576,0.6062525639090215,0.55336141533901,0.0,0,0,1,0,30724.50840258904
-1.9670358121534366,-0.4321265267715611,0.5448076105395593,0.46785033113821184,0.4526580436285207,1.0,0,0,1,0,25746.243989871353
-2.2828685768763863,1.2339597932168984,0.5197949409295446,0.4021410871679223,0.5571372138721876,2.0,0,0,1,0,33463.71315846944
-1.4178828918321877,-0.048236527144999805,0.513556083238141,0.2531510147576632,0.49577233340803917,0.0,0,0,1,0,30237.865618412765
-1.1643630463206925e-15,0.7014786179433453,0.7712930117115913,0.4719416194972056,0.20069957875332894,0.0,1,0,0,0,36705.271565492556
0.9364166192628043,0.0,0.4641586820182821,0.42401672581875904,0.7552707271405693,1.0,1,0,0,0,36427.04754155353
-0.40278732854565236,0.0,0.518897691506821,0.46104661093649413,0.6557611475311595,0.0,1,0,0,0,33959.32539898609
-0.1281934664124486,-2.2952820212392706,0.6391525307468061,0.4986272440542753,0.7211504000016378,0.0,0,0,1,0,23249.32232181756
1.4195659398761353,0.6172380097955242,0.44767679856072556,0.6387531998751785,0.4670641764554361,1.0,0,0,1,0,35780.938712154624
-1.1643630463206925e-15,0.3698276320402734,0.41549581511067823,0.42438019319100273,0.1329653829635301,0.0,0,0,1,0,34066.417192381086
1.5956624235616048,0.0,0.5435677084350747,0.5424070461811884,0.594795909527089,1.0,0,0,1,0,35436.28648414143
0.4051671561536164,2.6473523762665354,0.6546888711992639,0.4961663573744739,0.6702316855471648,1.0,0,0,1,0,40645.361944656644
0.32284258741258637,-0.3561307282527512,0.4735346118763675,0.3425243867587723,0.2943767699415296,0.0,0,0,1,0,29169.33519140498
-1.1643630463206925e-15,0.5889003231886106,0.4910847566501254,0.6304060277382075,0.4510624077979841,1.0,0,0,1,0,33249.704683288684
-1.1643630463206925e-15,0.6247738045785848,0.4014069868594305,0.5315993936794855,0.5497454346983779,1.0,0,0,1,0,30179.37740263121
-1.1643630463206925e-15,0.5048907741717713,0.6557219659947029,0.4884370422559213,0.5024941358490613,0.0,0,0,1,0,29450.650091844604
-1.5779386626228913,0.9051041942676338,0.5810975238053775,0.4410897628509657,0.41927812666070774,1.0,0,0,1,0,35340.673673483216
1.3754524136889332,0.04795572810791713,0.39611430710637824,0.5930923396334838,0.7720837722202799,0.0,0,0,1,0,33276.208676247225
-1.1643630463206925e-15,-1.3376594361788432,0.6444517789364266,0.4716001187390271,0.5435712770576225,0.0,0,0,0,1,22236.33034245024
0.8112692252343873,-0.5705223617173513,0.6138673855697843,0.6417501524670312,0.4805273435374793,0.0,0,0,0,1,27001.82559771408
-1.1643630463206925e-15,-1.639506413243589,0.5058362049227229,0.26294223540412615,0.7769939126957849,2.0,1,0,0,0,38810.55647852919
-1.1643630463206925e-15,1.3580709145020893,0.47931756751749116,0.4568257793780537,0.46929204354553733,1.0,1,0,0,0,37026.86358397832
0.4446761577702507,0.5239600901595071,0.42608482781383855,0.2702873386806604,0.2629417900265488,0.0,0,1,0,0,36329.076910091266
-1.9481305937319824,-2.3841477830809654,0.650527505141915,0.7795752719067652,0.4000916604961997,1.0,0,1,0,0,16138.721697167863
-1.1643630463206925e-15,0.0,0.4017780329229076,0.38404423942768295,0.40850092710345465,1.0,0,1,0,0,36338.90905290682
-0.3398248378636934,-0.3410461526566969,0.5350563556353428,0.5395919787642096,0.5880209994939718,0.0,0,1,0,0,27794.278326506108
-1.485025163111387,0.6168970287938054,0.5911146776056467,0.3854652435341417,0.33243078949793003,2.0,0,1,0,0,34337.88173369656
0.3917808865016141,0.34314440789136313,0.6383903905007028,0.6150429690666557,0.5016321183146624,0.0,0,0,1,0,31435.580474455888
-1.1643630463206925e-15,1.0346240245579263,0.4558049801887852,0.37551986103288193,0.546032402673629,2.0,0,0,0,1,38867.3269419036
-1.6226248594373267,0.0,0.29517474350081274,0.5335479381385081,0.6570067279737855,0.0,0,1,0,0,35886.46844978172
-0.5434394734917923,-0.4846732336069576,0.20778530639715714,0.5741300399918553,0.4758542109153229,2.0,0,0,1,0,31566.369503064714
-1.1643630463206925e-15,1.2466204745021254,0.5331948538287227,0.6143800162198616,0.44642158052443737,0.0,0,0,1,0,29101.466695797244
0.9917933430728281,-0.15936026357608196,0.5181441394551964,0.7671715607150591,0.5792772717647863,0.0,0,0,1,0,28364.003109536152
1.9227956966312596,1.837341461163454,0.8083315182400193,0.645516091936309,0.4364164531099428,2.0,0,0,0,1,37750.841195407585
1.275098084988526,0.8598180826155601,0.6365852719823057,0.4011224652020131,0.33879315984614367,2.0,0,1,0,0,37716.48078266733
-1.546046676939725,-1.1491685136352083,0.6107399157586468,0.4277221643187059,0.47139290964829705,2.0,0,0,1,0,28186.529274774173
1.0182468248290417,1.7785846179865021,0.6115528736107466,0.1853263271024284,0.7279560302891012,1.0,0,0,1,0,44109.342814005904
1.0370617709386076,-0.288797827105113,0.6459019054068247,0.43143854856313557,0.5677043694704826,1.0,0,1,0,0,33612.219615333015
-1.1643630463206925e-15,0.734370369413138,0.4337524336386735,0.5603705564213709,0.6176229291694549,1.0,0,0,1,0,38130.6978828475
0.8325223893829476,1.7921580239778765,0.5430484018614652,0.5974251915109382,0.36981375698492347,0.0,0,0,0,1,37282.133497341936
1.4602267417101193,0.0,0.7243019709323615,0.514504380863996,0.4008575329819938,2.0,0,0,1,0,25027.00806042045
-0.8043321775150016,-2.5438775417769888,0.5743539350336222,0.2917512614907203,0.7761167563533672,0.0,0,0,0,1,24673.23870649947
0.6815061428033211,0.2894102974892876,0.46789759869039554,0.5686196624473888,0.31430134685865274,2.0,0,0,1,0,32587.701956785517
-0.03959789349676585,0.07928814217338583,0.5035128400015951,0.41843911476988793,0.6604627623089913,1.0,0,0,1,0,33934.25408563437
-0.29999981853151597,-0.3131025081252189,0.46138232987754246,0.6826290362109718,0.5606060569085545,2.0,0,0,1,0,34559.130106134595
-0.8259998651314346,1.2171332535130883,0.23386353321092168,0.4806851317650328,0.7103327466767563,1.0,0,0,1,0,40911.15438482397
-1.1643630463206925e-15,-1.4604674765686927,0.5824583996718414,0.46631797289474564,0.4167918608630754,2.0,0,0,1,0,34648.14415255303
1.2224441098418513,-1.8021177454180244,0.5558477654046455,0.3744902016882663,0.5249387739213284,0.0,1,0,0,0,31053.498533318856
-1.0995604005021886,0.8078745990124432,0.6574308588701682,0.43265485017923544,0.46781778405823193,0.0,0,0,0,1,32849.96022308175
-1.1643630463206925e-15,0.28706323739537465,0.5841943821024876,0.48237930090758097,0.5244237776421217,2.0,0,0,1,0,36074.98901325962
-1.231873353824693,0.1660939586640152,0.6038894289701264,0.42403521736306915,0.4526453641281455,2.0,0,0,1,0,31689.210040578084
0.633748681555802,0.0,0.5383868468013664,0.5172953846783791,0.4700526065817032,0.0,0,0,1,0,31330.794568206067
-1.1643630463206925e-15,0.425216791750798,0.5234051422251339,0.4745823075345317,0.48079792956057243,1.0,0,0,0,1,36682.980955774125
-1.040110390001632,2.2324444937566423,0.23986534300957957,0.4950225866183692,0.8202374110530642,1.0,0,0,0,1,40233.08625474857
-1.1643630463206925e-15,-0.15636384846357052,0.31105096813993377,0.5437638808099838,0.40957429916545895,0.0,0,0,1,0,32553.273791818192
-0.26212944284149986,1.4646524775321377,0.6022637692201451,0.6556243169437147,0.6057902931181987,2.0,0,0,1,0,36490.892175718
-1.1643630463206925e-15,1.2021649275062734,0.5209455034568632,0.372219200532924,0.2824881410078597,1.0,0,0,1,0,34381.367764011244
-1.1643630463206925e-15,-1.69750412139912,0.5296572678016429,0.4833386368405257,0.6332562779166229,2.0,0,0,0,1,23859.36475911173
-1.1643630463206925e-15,0.0,0.3922415424771567,0.23414502262833076,0.35525402347524704,1.0,0,0,1,0,35851.64867520382
-1.1643630463206925e-15,0.0,0.6662810357005443,0.5891210731325273,0.35305388697108697,1.0,0,0,1,0,29159.4418520172
-1.3253177360150241,-2.2471431240118713,0.5917990057932414,0.27963476070113213,0.2182442782616228,0.0,0,1,0,0,19840.33160120548
-1.1643630463206925e-15,1.7186122809984117,0.6322341541550167,0.4695747642950374,0.5221774507287781,1.0,1,0,0,0,41898.4830918798
0.9649416461730056,0.639773270747531,0.6557255583381986,0.7229427191063159,0.39912651149538514,2.0,0,0,1,0,34490.43110858514
1.224216154144917,-0.8749214194287033,0.38886933365410326,0.5671153515766034,0.6217047267527173,0.0,0,0,0,1,29402.177540737342
-1.62913663626762,-0.5643258052831805,0.446628835100884,0.6789998435578426,0.5022027032683585,1.0,0,0,1,0,24093.75424858195
-0.4001205659281198,1.3337431141142175,0.6642058724815532,0.9420055765348078,0.3783472088213764,0.0,0,0,0,1,28046.12215220963
-2.417217055582323,0.9553734589799541,0.676668432341367,0.517797357094753,0.4623204229346868,0.0,1,0,0,0,30404.67669113058
-1.1643630463206925e-15,2.620689745014074,0.7637104938542625,0.5144704779943491,0.7167047871625067,1.0,0,0,1,0,36676.33253449724
-1.4359763033422406,0.0,0.4561268119743264,0.6597659423844214,0.46502305494793017,0.0,0,0,1,0,35290.25957007965
0.7320995517164254,0.4301433668757106,0.4877418027032383,0.5333498044890934,0.4817021448579467,1.0,0,0,0,1,35993.800984756126
-0.2512584035674643,1.7402586477337614,0.5647625538994206,0.6914468168458631,0.7586463693211741,2.0,1,0,0,0,40438.131200314274
-1.1643630463206925e-15,0.9781585835508163,0.5960220370891549,0.43256875895588176,0.507471580177834,2.0,0,0,1,0,39059.77676147062
-0.8379830408152515,0.0,0.45993533486249727,0.5015302122004227,0.1650472481812048,0.0,0,0,0,1,31169.564208329666
-1.1643630463206925e-15,-0.8669749427284391,0.5107456831903084,0.37352738979956135,0.43628716083022057,0.0,0,0,1,0,31024.46198365603
1.0897979824936712,-0.5736584140906414,0.5447515302498073,0.6917283647673985,0.36865202413814435,1.0,1,0,0,0,34021.258189391294
1.2049560580948262,0.5717491413678978,0.5983203720215193,0.40089242753577015,0.533862750148353,2.0,0,1,0,0,37647.43051567947
-1.1643630463206925e-15,0.0946108075707064,0.5161140154981678,0.5329843034628506,0.4877127263989619,0.0,1,0,0,0,32325.18061996415
-1.1643630463206925e-15,2.869946763243723,0.4666539840150173,0.9760527515013292,0.4246963387504521,1.0,0,0,1,0,33118.30241289245
2.898905566152801,1.0954466672805243,0.6925370000790161,0.4835768526621007,0.591814693848873,1.0,0,1,0,0,38027.33028064417
0.019146291119393994,0.06487151842365098,0.5169033549216352,0.36344238403725637,0.34543157120376045,0.0,0,0,1,0,31488.061338363805
-0.3141330256272388,0.0,0.7211738849350804,0.4487269053244508,0.4120392671912998,1.0,0,1,0,0,22316.14392787295
2.4489964974792278,-1.6071853461157752,0.6345905667698405,0.7533691053219642,0.706525182524173,0.0,0,1,0,0,27495.679825632713
3.0284815053064924,-1.2711825302346482,0.7196829449958654,0.5208390674051523,0.5591498880752085,2.0,0,0,1,0,33735.30308299368
-1.1643630463206925e-15,1.6824834606125325,0.6359975369779056,0.6822838027763225,0.44300562404400656,1.0,0,0,1,0,35007.328814602304
-0.8053559726087193,-0.7018655890913034,0.4570496558002195,0.5504817893687813,0.5833456704982602,2.0,0,1,0,0,30463.521175811158
1.3449575309385557,0.17171623265236585,0.3130464683577657,0.5460452743296832,0.6021886053676955,0.0,0,0,1,0,38831.66497596176
0.9556550679527154,-1.7931247779831372,0.6767161646322004,0.4600013856044016,0.5168926177701643,2.0,0,0,1,0,26796.055153777244
-1.1643630463206925e-15,-0.4365871585733815,0.42943196565634995,0.29034886683983796,0.6850936689107298,2.0,0,1,0,0,30912.65120415137
-1.1643630463206925e-15,-1.729363062651829,0.4195629607817329,0.5947924313214127,0.3692792920168845,1.0,0,0,0,1,23450.136821795535
-1.1643630463206925e-15,-1.8531880789703716,0.6195797990834563,0.4288564170725887,0.4223225254269529,1.0,0,0,1,0,29653.789526744007
0.3269483147233692,0.0,0.4483926561328498,0.42122787638051595,0.4818620863281904,0.0,0,0,1,0,40616.647008210566
-1.1643630463206925e-15,0.690142655842087,0.5998727028795487,0.3973346683456078,0.17303650199534437,1.0,0,0,0,1,33319.6314873773
-1.678652243829798,1.4053937586887801,0.40484376249979837,0.20724230595621013,0.39345374939415234,1.0,0,1,0,0,37457.81054439172
0.19174037543791211,-0.12282633010189202,0.6329236308399336,0.48361190022627554,0.5951855243333386,2.0,1,0,0,0,35091.67147101129
-0.3560738459306546,0.0,0.6149359587202644,0.5820329922170137,0.5669519102179054,0.0,1,0,0,0,33526.96161210055
-1.8193947320351285,-0.5335213228402682,0.6962714973500657,0.4036490108092756,0.394590156153121,2.0,0,0,0,1,28885.02171174314
-1.8667348593666953,-1.6247371385393536,0.6407506960733177,0.31635274188276064,0.49038869235847915,0.0,0,0,1,0,20742.71893721003
-1.7562822690913775,-0.26027303581842715,0.5767512751145691,0.6490449883505433,0.40507166498013625,1.0,0,1,0,0,26703.148844483014
0.5470040840170787,0.0,0.48279374117140367,0.12635624146008834,0.36180762674731226,0.0,0,0,1,0,36576.4055363774
-1.300234397000919,0.0,0.769967952671403,0.5136379261060909,0.49530923860847786,0.0,0,0,1,0,27550.44682823733
-2.487500629287834,1.9843612003270987,0.7305495142291472,0.5099471271649733,0.22769389590364475,2.0,0,1,0,0,33747.70234484448
0.14420565459275167,2.2224161730379923,0.5715931796188534,0.27814771055833026,0.5996838795665564,2.0,0,1,0,0,43392.098298817815
2.434232529446776,0.0,0.5490364427429182,0.553546555566,0.6534473515204482,1.0,1,0,0,0,38629.92140235695
-0.38495146908418737,0.5806921815960748,0.4870804787743985,0.48618013174430064,0.8700653938583182,0.0,0,0,1,0,34093.558769641895
-0.2550838946982942,-1.2779383672470617,0.5222325030746408,0.44023768909368755,0.537574329220838,0.0,0,0,0,1,26296.787543824536
-0.20619527046403952,0.0,0.43199884091154633,0.4172557053643273,0.2521716533639813,1.0,0,0,1,0,26078.32617126305
0.6712216491961381,-1.2492595114491576,0.7996352910025323,0.4158614163579313,0.6353273984605557,2.0,0,0,0,1,29663.005952558884
-0.28681974547100786,0.0,0.5004690994973673,0.5468160556652624,0.6356503830029795,1.0,0,1,0,0,33537.75548725093
-1.1643630463206925e-15,0.0,0.47674292056766954,0.6642505817806754,0.31476079629887377,0.0,0,0,0,1,24905.43959212265
-1.6273771675181985,0.0,0.38552200661688873,0.4391337615559542,0.4797304582660097,1.0,0,0,1,0,28021.708560371655
-0.799907896918168,0.07133277919438426,0.6540958737995944,0.617521142911239,0.46324075857001357,2.0,0,0,1,0,28773.613683716256
0.634281620913702,-0.44008758379952756,0.3890111149316614,0.37689417509633516,0.5458095818556522,2.0,1,0,0,0,39363.84062913211
2.0779055277945346,0.0,0.554865525259141,0.5183639969686743,0.48913458628114626,0.0,1,0,0,0,33803.32845218783
-0.8648054377054446,1.4315404509220337,0.4853790223112878,0.46426713580599044,0.6077589032268998,2.0,0,0,1,0,38319.33583397741
-1.1643630463206925e-15,-0.47836606504096957,0.6986201285441372,0.37199577591477906,0.5811555253385461,2.0,0,0,1,0,35684.6603048639
1.3180545014344744,0.0,0.7288274285561547,0.5759334418246612,0.36908461395280834,1.0,0,1,0,0,24699.37286917802
-1.1643630463206925e-15,1.6117851744287495,0.37890485773742527,0.4333071433833726,0.3627743255277377,1.0,0,0,1,0,36230.35740552877
-1.1643630463206925e-15,1.7661933415797186,0.6666407983451614,0.37421909372909845,0.5422453912744899,1.0,0,0,1,0,37580.76505011993
0.8603696607966252,-0.11961593790248622,0.4628431378063048,0.5273537546352141,0.4568598283167059,2.0,0,1,0,0,33967.58014654618
-0.9447135600662399,-0.5872585578676893,0.4261453947451468,0.5743631389714285,0.6291898949285198,0.0,0,1,0,0,27089.827990502155
0.02162909969087212,0.0,0.5033858637053502,0.515585883706153,0.3636902360540447,1.0,0,0,1,0,32701.205303749735
-0.3000261370286579,2.890658351137945,0.6500583872913607,0.7466060161015808,0.2913494464009395,1.0,0,0,1,0,34413.98644727712
-0.5352732406576786,0.0,0.5194045850888408,0.8202169274438729,0.6389383904643073,2.0,0,0,0,1,29758.001629376293
-2.057212799539724,0.0,0.37266603523899183,0.5124367880088424,0.4683399519103173,0.0,1,0,0,0,36340.88640505611
-1.1643630463206925e-15,0.3693468840092177,0.5976829906134532,0.6836509109787722,0.5340141590488838,0.0,0,1,0,0,29493.764866462352
-1.1643630463206925e-15,-1.495511072660654,0.6294540392471533,0.33746200524984804,0.5954825309450537,0.0,1,0,0,0,30241.795570764898
0.07389350602263431,0.0,0.6080861659810095,0.3326279474078949,0.4041070828072638,0.0,0,0,0,1,32270.330478546857
0.19599147675377546,0.3124214959943399,0.5318445442661841,0.5187399145283202,0.6201244093935011,0.0,0,0,1,0,32306.291654200384
0.49225066349914964,-1.3193296864947421,0.6269344301554572,0.7807320452844232,0.6096724792832293,2.0,0,0,0,1,28300.973101407693
-2.1474831519403175,0.0,0.5822007269866356,0.5278795382803679,0.14878775960964868,1.0,1,0,0,0,25580.68975634705
1.0118755897860323,0.0,0.4972382195290632,0.62404017897687,0.31463945732731147,1.0,0,0,0,1,37823.862616991064
-1.1643630463206925e-15,-0.20125503014010876,0.6845547092582029,0.14463175835477365,0.36918265185489907,2.0,0,1,0,0,33533.10824396058
0.1863591868691996,0.006462828221005247,0.4221646929079434,0.5959333786067712,0.6783890524716071,1.0,0,0,0,1,33041.97754428004
-1.1643630463206925e-15,1.4875224699701557,0.5478083128632991,0.6036473438425519,0.3313904747599592,0.0,0,0,0,1,35005.64974027182
1.303991725261165,-2.2929462488003787,0.5306678444723704,0.5182070745134257,0.681192935192404,0.0,0,0,0,1,23670.429138989915
1.094535223159327,-1.4898380570340128,0.3937276200335782,0.6246316515975349,0.4884311485326909,1.0,1,0,0,0,28740.108620872357
-0.9524466632471711,0.0,0.507465893019144,0.7397964086594042,0.6276939619867875,2.0,0,0,1,0,27525.512696034155
-1.195634117139169,0.0,0.6071392687403675,0.482326854916327,0.5315825038538236,0.0,0,0,0,1,22611.17577792337
0.05057416627256871,0.8869666100986879,0.4485947419784666,0.5722241188974837,0.5646639192953687,0.0,0,0,1,0,31605.997364565283
3.211456698558809,0.8552273021445115,0.41375944980881985,0.5178837721621151,0.23188009641265528,1.0,0,0,0,1,39962.08953791796
-0.6531438041791835,0.0,0.5654141507223617,0.45593522772535444,0.41870069300994217,0.0,0,0,1,0,22581.51045444739
-1.1643630463206925e-15,2.115743863637513,0.4696199179092303,0.18802360463084383,0.5423758373066985,0.0,1,0,0,0,46444.30155978338
-1.1643630463206925e-15,1.3802298653122174,0.44381555081278534,0.5663396005543316,0.607398533236216,2.0,0,0,1,0,36000.19695335227
-0.6598867688244513,0.6871310206188879,0.646710963460912,0.8735884043229277,0.5001398565256109,0.0,0,0,0,1,29497.187011986203
-1.1643630463206925e-15,-0.5578657946051107,0.40227648959878776,0.6092334955331355,0.34666052362940525,1.0,0,0,1,0,31403.84385434127
0.9382420515971647,0.6513211273771495,0.7742106199307712,0.31423380439454,0.6064046433712589,0.0,1,0,0,0,41148.50639107458
0.30405356675461187,0.6755619934779381,0.5926043865494429,0.7806668869528293,0.7706276738641668,1.0,0,0,0,1,35108.14515424131
-1.1643630463206925e-15,0.0,0.3211384402784849,0.44331578154496776,0.6272918050697903,2.0,1,0,0,0,36541.528334506496
1.0536743823487134,-0.0656434275564578,0.4764406543678482,0.6622391430953606,0.6316179691347972,1.0,1,0,0,0,37808.62985174242
0.9121756356139388,-1.3402869318498223,0.5284023554195121,0.42013885766279935,0.9232641274795489,1.0,1,0,0,0,33518.518080914095
-1.7937610966128317,0.7429273963714979,0.6406051863074357,0.26643178006783064,0.41065167618481535,1.0,1,0,0,0,38334.44625932897
-0.38318852242683954,-0.1241945024866791,0.6708298856677004,0.47246498624182043,0.5445498292061968,1.0,1,0,0,0,36824.998698112046
-0.5823531859001689,0.0,0.36712110854375246,0.9124039231113314,0.33281955765283033,0.0,0,1,0,0,23393.74805996233
-1.8027367849591673,1.3983513630155,0.42590065867400695,0.585579469992962,0.6632701805974561,2.0,0,0,0,1,35653.52986449887
-0.7859392524635205,0.0,0.637869147008906,0.3735275252600435,0.3118547542334815,1.0,1,0,0,0,35456.721078198905
-0.16392844154850023,0.0,0.546781512725703,0.3194148253187117,0.4617904158018934,1.0,0,0,1,0,30913.62435807877
-1.1643630463206925e-15,-0.04082479215308448,0.43321938063492277,0.5467353323191474,0.5565613004064802,1.0,1,0,0,0,34932.54264949987
-0.3585566735375328,1.253452533595494,0.4948123973844529,0.43669111846204656,0.41932602390990303,1.0,0,0,1,0,37026.90843425489
-0.15655882373559124,0.6257416622393168,0.4864209187585093,0.48059207663058723,0.48914675643575445,2.0,0,0,1,0,33845.672933019974
-1.1643630463206925e-15,0.0,0.3806274681372685,0.46377563311606995,0.4532003940602256,1.0,0,0,1,0,37781.242171216734
-1.1643630463206925e-15,1.918856292048585,0.43541562150130014,0.4640538581882765,0.4394350283933185,0.0,0,1,0,0,36098.911613161756
1.9673787463156331,0.0,0.4629709993952946,0.4305050747270954,0.41954595592783106,1.0,0,0,1,0,32556.869784808594
